,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
86,2122667200.0,616113834.24,1189148267.7,CFHW_SchedulePDP_hwcf,2016.09,38.12,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,335300.9375,36.0,39.41,8.0,6.0,3927929301.9399996,784.0,36.0
87,2059364800.0,600385995.84,1176827295.56,CFHW_SchedulePDP_hwcf,2016.09,38.44,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,319916.9375,56.0,38.17,8.0,6.0,3836578091.4,784.0,56.0
88,2183153600.0,641982360.0,1194778320.16,CFHW_SchedulePDP_hwcf,1955.34,36.48,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,362452.9375,27.0,40.2,8.0,6.0,4019914280.16,784.0,27.0
89,2019224000.0,882135936.0,1194375590.82,CFHW_SchedulePDP_hwcf,1950.91,37.32,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,308639.1875,56.0,24.58,8.0,6.0,4095735526.8199997,784.0,56.0
90,2020994400.0,876919596.0,1198485127.15,CFHW_SchedulePDP_hwcf,1964.79,37.66,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,305772.1875,112.0,24.18,8.0,6.0,4096399123.15,784.0,112.0
91,2183153600.0,646202088.0,1186654625.64,CFHW_SchedulePDP_hwcf,1953.04,39.83,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,335591.9375,27.0,45.9,8.0,6.0,4016010313.6400003,784.0,27.0
92,2052222400.0,897603360.0,1187454785.46,CFHW_SchedulePDP_hwcf,2003.84,40.81,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,297772.625,45.0,39.55,8.0,6.0,4137280545.46,784.0,45.0
93,2288612800.0,1089181080.0,738983992.48,CFHW_SchedulePDP_hwcf,1610.09,22.43,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,611475.625,9.0,44.08,8.0,6.0,4116777872.48,784.0,9.0
94,2547608000.0,807414074.88,720447921.6,CFHW_SchedulePDP_hwcf,1613.59,24.52,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,646691.9375,9.0,43.48,8.0,6.0,4075469996.48,784.0,9.0
95,2059364800.0,604605723.84,1168703601.04,CFHW_SchedulePDP_hwcf,2013.79,42.46,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,293568.9375,56.0,44.38,8.0,6.0,3832674124.88,784.0,56.0
96,2052222400.0,894504960.0,1207827506.34,CFHW_SchedulePDP_hwcf,1872.91,36.8,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,319131.1875,45.0,26.0,8.0,6.0,4154554866.34,784.0,45.0
97,2125406400.0,612596804.16,1194939627.08,CFHW_SchedulePDP_hwcf,2016.09,38.71,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,330604.9375,45.0,39.07,8.0,6.0,3932942831.24,784.0,45.0
98,2020994400.0,599149399.2,1166716753.37,CFHW_SchedulePDP_hwcf,2013.79,41.69,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,290794.9375,112.0,44.09,8.0,6.0,3786860552.5699997,784.0,112.0
99,2020994400.0,594929671.2,1174840447.89,CFHW_SchedulePDP_hwcf,2016.09,37.71,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,317007.9375,112.0,37.9,8.0,6.0,3790764519.09,784.0,112.0
100,2288612800.0,1086082680.0,713239627.36,CFHW_SchedulePDP_hwcf,1597.29,21.11,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,640637.1875,9.0,35.98,8.0,6.0,4087935107.36,784.0,9.0
101,2125406400.0,616816532.16,1186815932.56,CFHW_SchedulePDP_hwcf,2013.79,42.61,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,304256.9375,45.0,45.13,8.0,6.0,3929038864.72,784.0,45.0
102,2186532800.0,655507279.68,965052895.92,CFHW_SchedulePDP_hwcf,1737.65,33.75,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,391614.9375,18.0,41.9,8.0,6.0,3807092975.6,784.0,18.0
103,2049483200.0,897725880.0,1202036146.96,CFHW_SchedulePDP_hwcf,1872.91,36.25,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,323729.1875,36.0,26.55,8.0,6.0,4149245226.96,784.0,36.0
104,2049483200.0,900824280.0,1181663426.08,CFHW_SchedulePDP_hwcf,2003.84,40.13,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,302370.625,36.0,39.94,8.0,6.0,4131970906.08,784.0,36.0
105,2186532800.0,659727007.68,949808410.4,CFHW_SchedulePDP_hwcf,1735.35,36.61,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,364438.9375,18.0,47.35,8.0,6.0,3796068218.08,784.0,18.0
106,2547608000.0,811633802.88,697291446.08,CFHW_SchedulePDP_hwcf,1621.79,25.99,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,612882.9375,9.0,47.84,8.0,6.0,4056533248.96,784.0,9.0
107,2122667200.0,620333562.24,1181024573.18,CFHW_SchedulePDP_hwcf,2013.79,41.89,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,308952.9375,36.0,45.41,8.0,6.0,3924025335.42,784.0,36.0
108,2019224000.0,885234336.0,1174002869.94,CFHW_SchedulePDP_hwcf,2003.84,41.54,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,287280.625,56.0,38.52,8.0,6.0,4078461205.94,784.0,56.0
109,2020994400.0,880017996.0,1178112406.27,CFHW_SchedulePDP_hwcf,2003.84,41.95,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,284548.625,112.0,38.16,8.0,6.0,4079124802.27,784.0,112.0
110,2079985600.0,923319504.0,1203709079.42,CFHW_SchedulePDP_hwcf,1831.57,34.11,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,350464.1875,27.0,28.4,8.0,6.0,4207014183.42,784.0,27.0
111,2076510400.0,939115296.0,970648703.8,CFHW_SchedulePDP_hwcf,1733.13,34.36,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,356809.625,18.0,42.94,8.0,6.0,3986274399.8,784.0,18.0
